word,V.Mean.Sum,LR_switch,finger_switch,rha,word_length,letter_freq,hand_c,finger_c,rha_c
abiding,5.57,4,6,-1,7,5.229714286,0.943800695,0.478635574,0.083357474
adoring,7.38,4,6,-1,7,5.949142857,0.943800695,0.478635574,0.083357474
balding,3.05,4,6,-1,7,4.809571429,0.943800695,0.478635574,0.083357474
cantina,5.6,4,6,-1,7,6.948,0.943800695,0.478635574,0.083357474
capsule,5.6,4,6,-1,7,5.527142857,0.943800695,0.478635574,0.083357474
cayenne,5.55,4,5,-1,7,7.403571429,0.943800695,-0.521364426,0.083357474
daytime,7.58,4,6,-1,7,6.503428571,0.943800695,0.478635574,0.083357474
editing,5.45,4,5,-1,7,6.958142857,0.943800695,-0.521364426,0.083357474
fencing,5.17,4,6,-1,7,5.741571429,0.943800695,0.478635574,0.083357474
gelding,4.89,4,6,-1,7,5.532142857,0.943800695,0.478635574,0.083357474
gentile,5.29,4,6,-1,7,7.745,0.943800695,0.478635574,0.083357474
repaint,4.62,4,6,-1,7,7.365142857,0.943800695,0.478635574,0.083357474
reptile,4.58,4,6,-1,7,7.623857143,0.943800695,0.478635574,0.083357474
seismic,4.45,4,6,-1,7,6.353714286,0.943800695,0.478635574,0.083357474
takeout,6.63,4,6,-1,7,7.145428571,0.943800695,0.478635574,0.083357474
tribune,4.84,4,4,-1,7,6.53,0.943800695,-1.521364426,0.083357474
twosome,6.52,4,6,-1,7,6.837857143,0.943800695,0.478635574,0.083357474
vending,5.7,4,6,-1,7,5.773142857,0.943800695,0.478635574,0.083357474
welcome,7.27,4,6,-1,7,6.354857143,0.943800695,0.478635574,0.083357474
welding,5.47,4,6,-1,7,5.581428571,0.943800695,0.478635574,0.083357474
achieve,7.75,2,6,-3,7,7.198714286,-1.056199305,0.478635574,-1.916642526
admired,7.25,2,5,-3,7,6.390571429,-1.056199305,-0.521364426,-1.916642526
admirer,7.05,2,6,-3,7,6.638285714,-1.056199305,0.478635574,-1.916642526
armored,5.67,2,5,-3,7,6.715571429,-1.056199305,-0.521364426,-1.916642526
aroused,5.95,2,5,-3,7,6.814428571,-1.056199305,-0.521364426,-1.916642526
athlete,6.21,2,6,-3,7,8.828857143,-1.056199305,0.478635574,-1.916642526
ballast,4.67,2,5,-3,7,5.894142857,-1.056199305,-0.521364426,-1.916642526
believe,7.05,2,6,-3,7,7.366714286,-1.056199305,0.478635574,-1.916642526
beloved,7.38,2,4,-3,7,6.237,-1.056199305,-1.521364426,-1.916642526
caliber,4.79,2,6,-3,7,6.017285714,-1.056199305,0.478635574,-1.916642526
cruiser,5.32,2,6,-3,7,6.215571429,-1.056199305,0.478635574,-1.916642526
deliver,6,2,5,-3,7,6.801857143,-1.056199305,-0.521364426,-1.916642526
grinder,4.77,2,4,-3,7,6.379857143,-1.056199305,-1.521364426,-1.916642526
rampage,4.21,2,6,-3,7,5.910428571,-1.056199305,0.478635574,-1.916642526
rampart,5,2,5,-3,7,5.957,-1.056199305,-0.521364426,-1.916642526
relieve,7.25,2,6,-3,7,8.008857143,-1.056199305,0.478635574,-1.916642526
remorse,3.63,2,6,-3,7,7.659714286,-1.056199305,0.478635574,-1.916642526
remover,4.67,2,6,-3,7,6.895571429,-1.056199305,0.478635574,-1.916642526
replace,5.56,2,5,-3,7,6.899142857,-1.056199305,-0.521364426,-1.916642526
reputed,4.9,2,5,-3,7,7.055285714,-1.056199305,-0.521364426,-1.916642526
sainted,5.44,2,5,-3,7,7.745714286,-1.056199305,-0.521364426,-1.916642526
scooter,5.42,2,5,-3,7,7.409714286,-1.056199305,-0.521364426,-1.916642526
scourge,4.13,2,5,-3,7,5.725428571,-1.056199305,-0.521364426,-1.916642526
scumbag,2.48,2,5,-3,7,3.706714286,-1.056199305,-0.521364426,-1.916642526
stinger,3.9,2,6,-3,7,7.114571429,-1.056199305,0.478635574,-1.916642526
swinger,4.37,2,5,-3,7,6.158,-1.056199305,-0.521364426,-1.916642526
tempest,4.52,2,6,-3,7,7.739714286,-1.056199305,0.478635574,-1.916642526
wannabe,3.25,2,5,-3,7,6.626571429,-1.056199305,-0.521364426,-1.916642526
wringer,4,2,6,-3,7,6.109428571,-1.056199305,0.478635574,-1.916642526
admiral,4.8,3,6,-1,7,5.710142857,-0.056199305,0.478635574,0.083357474
capital,5.29,3,6,-1,7,5.870285714,-0.056199305,0.478635574,0.083357474
ethical,5.78,3,6,-1,7,7.113142857,-0.056199305,0.478635574,0.083357474
fallacy,4,3,5,-1,7,4.481142857,-0.056199305,-0.521364426,0.083357474
femoral,4.5,3,6,-1,7,6.146,-0.056199305,0.478635574,0.083357474
frontal,5.95,3,5,-1,7,6.245571429,-0.056199305,-0.521364426,0.083357474
gallery,6.9,3,5,-1,7,5.556428571,-0.056199305,-0.521364426,0.083357474
genital,4.45,3,6,-1,7,7.097142857,-0.056199305,0.478635574,0.083357474
railway,5.42,3,6,-1,7,5.378,-0.056199305,0.478635574,0.083357474
remodel,5.59,3,5,-1,7,7.083142857,-0.056199305,-0.521364426,0.083357474
removal,4.26,3,6,-1,7,5.967428571,-0.056199305,0.478635574,0.083357474
samurai,5.5,3,5,-1,7,5.825428571,-0.056199305,-0.521364426,0.083357474
stomach,4.53,3,6,-1,7,6.048428571,-0.056199305,0.478635574,0.083357474
wallaby,5.9,3,5,-1,7,4.315714286,-0.056199305,-0.521364426,0.083357474
asphalt,4.46,4,6,-1,7,6.252142857,0.943800695,0.478635574,0.083357474
crumble,4.25,4,5,-1,7,4.593142857,0.943800695,-0.521364426,0.083357474
cryptic,3.86,4,6,-1,7,4.496571429,0.943800695,0.478635574,0.083357474
delight,8.21,4,5,-1,7,6.444428571,0.943800695,-0.521364426,0.083357474
deposit,6.25,4,5,-1,7,6.962857143,0.943800695,-0.521364426,0.083357474
drought,2.79,4,6,-1,7,5.381428571,0.943800695,0.478635574,0.083357474
exhibit,5.77,4,6,-1,7,6.203714286,0.943800695,0.478635574,0.083357474
gallant,6.38,4,5,-1,7,6.029142857,0.943800695,-0.521364426,0.083357474
rainbow,7.3,4,6,-1,7,5.604,0.943800695,0.478635574,0.083357474
rampant,4.4,4,6,-1,7,6.065857143,0.943800695,0.478635574,0.083357474
sapiens,5.81,4,6,-1,7,7.023857143,0.943800695,0.478635574,0.083357474
stipend,6.05,4,6,-1,7,6.854571429,0.943800695,0.478635574,0.083357474
stumble,3.76,4,5,-1,7,5.538,0.943800695,-0.521364426,0.083357474
swindle,3,4,5,-1,7,6.197428571,0.943800695,-0.521364426,0.083357474
trouble,2.87,4,5,-1,7,6.218142857,0.943800695,-0.521364426,0.083357474
valiant,6.21,4,6,-1,7,6.301142857,0.943800695,0.478635574,0.083357474
vehicle,6,4,6,-1,7,6.607,0.943800695,0.478635574,0.083357474
bromide,4.43,2,4,-1,7,5.901857143,-1.056199305,-1.521364426,0.083357474
cahoots,4.84,2,5,-1,7,6.777142857,-1.056199305,-0.521364426,0.083357474
cellist,5.84,2,4,-1,7,6.554714286,-1.056199305,-1.521364426,0.083357474
crooked,3.17,2,4,-1,7,5.93,-1.056199305,-1.521364426,0.083357474
drinker,3.72,2,6,-1,7,6.202285714,-1.056199305,0.478635574,0.083357474
dropper,5.05,2,5,-1,7,5.756285714,-1.056199305,-0.521364426,0.083357474
drummer,6.53,2,4,-1,7,5.214142857,-1.056199305,-1.521364426,0.083357474
eclipse,6.76,2,5,-1,7,6.776142857,-1.056199305,-0.521364426,0.083357474
explode,4.38,2,4,-1,7,6.181142857,-1.056199305,-1.521364426,0.083357474
explore,7,2,5,-1,7,6.428857143,-1.056199305,-0.521364426,0.083357474
failure,2.15,2,6,-1,7,6.119,-1.056199305,0.478635574,0.083357474
gallows,3.05,2,3,-1,7,4.918,-1.056199305,-2.521364426,0.083357474
grilled,6.67,2,3,-1,7,5.710428571,-1.056199305,-2.521364426,0.083357474
rapport,6.26,2,4,-1,7,5.794571429,-1.056199305,-1.521364426,0.083357474
rejoice,7.14,2,5,-1,7,6.971285714,-1.056199305,-0.521364426,0.083357474
replica,5.4,2,6,-1,7,6.079714286,-1.056199305,0.478635574,0.083357474
reunite,6.86,2,5,-1,7,8.131428571,-1.056199305,-0.521364426,0.083357474
scholar,6.33,2,5,-1,7,5.841285714,-1.056199305,-0.521364426,0.083357474
seminar,5.2,2,6,-1,7,7.043428571,-1.056199305,0.478635574,0.083357474
stinker,3.3,2,6,-1,7,6.937,-1.056199305,0.478635574,0.083357474
stopper,4.65,2,5,-1,7,6.491,-1.056199305,-0.521364426,0.083357474
stunner,5.76,2,4,-1,7,7.189714286,-1.056199305,-1.521364426,0.083357474
stylist,6,2,6,-1,7,6.247285714,-1.056199305,0.478635574,0.083357474
swimmer,6.26,2,4,-1,7,5.593428571,-1.056199305,-1.521364426,0.083357474
tapioca,5.48,2,6,-1,7,6.367714286,-1.056199305,0.478635574,0.083357474
trinket,6.25,2,5,-1,7,7.326857143,-1.056199305,-0.521364426,0.083357474
trooper,5.5,2,4,-1,7,7.239285714,-1.056199305,-1.521364426,0.083357474
tropics,7.05,2,5,-1,7,5.793428571,-1.056199305,-0.521364426,0.083357474
trumpet,6.03,2,4,-1,7,6.270571429,-1.056199305,-1.521364426,0.083357474
vamoose,4.38,2,5,-1,7,6.513428571,-1.056199305,-0.521364426,0.083357474
vampire,4.05,2,6,-1,7,5.590714286,-1.056199305,0.478635574,0.083357474
algebra,5.4,2,5,-5,7,6.079285714,-1.056199305,-0.521364426,-3.916642526
bizarre,4.41,2,4,-5,7,5.910714286,-1.056199305,-1.521364426,-3.916642526
bladder,4.58,2,4,-5,7,5.839857143,-1.056199305,-1.521364426,-3.916642526
blaster,4.89,2,6,-5,7,6.822285714,-1.056199305,0.478635574,-3.916642526
bleeder,3.29,2,3,-5,7,7.694714286,-1.056199305,-2.521364426,-3.916642526
blessed,7.5,2,4,-5,7,6.832571429,-1.056199305,-1.521364426,-3.916642526
boarder,5.15,2,5,-5,7,6.585,-1.056199305,-0.521364426,-3.916642526
buzzard,4.74,2,4,-5,7,3.257857143,-1.056199305,-1.521364426,-3.916642526
charade,3.95,2,5,-5,7,6.878857143,-1.056199305,-0.521364426,-3.916642526
charger,5.28,2,5,-5,7,6.247714286,-1.056199305,-0.521364426,-3.916642526
charred,3.86,2,4,-5,7,6.567428571,-1.056199305,-1.521364426,-3.916642526
charter,5.55,2,5,-5,7,7.253571429,-1.056199305,-0.521364426,-3.916642526
chatter,5.9,2,5,-5,7,7.692,-1.056199305,-0.521364426,-3.916642526
cheater,2.95,2,6,-5,7,8.212857143,-1.056199305,0.478635574,-3.916642526
clatter,4.05,2,5,-5,7,7.396428571,-1.056199305,-0.521364426,-3.916642526
cleaver,4.95,2,6,-5,7,6.763285714,-1.056199305,0.478635574,-3.916642526
coaster,5.48,2,6,-5,7,7.504,-1.056199305,0.478635574,-3.916642526
correct,6.94,2,4,-5,7,6.686142857,-1.056199305,-1.521364426,-3.916642526
corsage,6.3,2,6,-5,7,6.498142857,-1.056199305,0.478635574,-3.916642526
cottage,6.63,2,5,-5,7,7.326428571,-1.056199305,-0.521364426,-3.916642526
coveted,5.95,2,5,-5,7,7.14,-1.056199305,-0.521364426,-3.916642526
custard,5.45,2,6,-5,7,5.618571429,-1.056199305,0.478635574,-3.916642526
dictate,4.4,2,6,-5,7,7.568857143,-1.056199305,0.478635574,-3.916642526
discard,4,2,6,-5,7,5.533571429,-1.056199305,0.478635574,-3.916642526
disease,1.68,2,6,-5,7,8.206285714,-1.056199305,0.478635574,-3.916642526
dissect,3.95,2,4,-5,7,6.916142857,-1.056199305,-1.521364426,-3.916642526
diverse,6,2,6,-5,7,7.130714286,-1.056199305,0.478635574,-3.916642526
dogface,3.95,2,4,-5,7,5.664857143,-1.056199305,-1.521364426,-3.916642526
elevate,6.42,2,6,-5,7,8.618857143,-1.056199305,0.478635574,-3.916642526
embrace,7,2,4,-5,7,6.605428571,-1.056199305,-1.521364426,-3.916642526
engaged,6.78,2,5,-5,7,6.943285714,-1.056199305,-0.521364426,-3.916642526
enraged,2.33,2,5,-5,7,7.510714286,-1.056199305,-0.521364426,-3.916642526
flatbed,4.86,2,4,-5,7,5.989,-1.056199305,-1.521364426,-3.916642526
flatter,6.1,2,5,-5,7,7.317285714,-1.056199305,-0.521364426,-3.916642526
fleabag,3.4,2,6,-5,7,5.542285714,-1.056199305,0.478635574,-3.916642526
foresee,5.67,2,5,-5,7,8.593571429,-1.056199305,-0.521364426,-3.916642526
giraffe,6.52,2,5,-5,7,5.756142857,-1.056199305,-0.521364426,-3.916642526
gizzard,3.86,2,4,-5,7,3.933714286,-1.056199305,-1.521364426,-3.916642526
goddess,6.63,2,3,-5,7,6.197714286,-1.056199305,-2.521364426,-3.916642526
guesser,4.32,2,5,-5,7,6.974,-1.056199305,-0.521364426,-3.916642526
quarter,5.61,2,5,-5,7,6.393142857,-1.056199305,-0.521364426,-3.916642526
quartet,6,2,5,-5,7,6.831571429,-1.056199305,-0.521364426,-3.916642526
roasted,5.6,2,5,-5,7,7.714142857,-1.056199305,-0.521364426,-3.916642526
shatter,3.44,2,5,-5,7,8.198428571,-1.056199305,-0.521364426,-3.916642526
sherbet,6.36,2,5,-5,7,7.765714286,-1.056199305,-0.521364426,-3.916642526
sidebar,4.95,2,5,-5,7,6.556285714,-1.056199305,-0.521364426,-3.916642526
sidecar,6.11,2,4,-5,7,6.740571429,-1.056199305,-1.521364426,-3.916642526
spatter,4.1,2,5,-5,7,7.603428571,-1.056199305,-0.521364426,-3.916642526
subtext,4.53,2,5,-5,7,5.934428571,-1.056199305,-0.521364426,-3.916642526
succeed,7.05,2,2,-5,7,6.329428571,-1.056199305,-3.521364426,-3.916642526
success,7.49,2,3,-5,7,5.715,-1.056199305,-2.521364426,-3.916642526
suggest,5.55,2,5,-5,7,5.885714286,-1.056199305,-0.521364426,-3.916642526
surface,5.62,2,4,-5,7,5.850142857,-1.056199305,-1.521364426,-3.916642526
theater,6.14,2,6,-5,7,9.109142857,-1.056199305,0.478635574,-3.916642526
toaster,5.8,2,6,-5,7,8.400285714,-1.056199305,0.478635574,-3.916642526
vibrate,5.29,2,5,-5,7,6.478285714,-1.056199305,-0.521364426,-3.916642526
anagram,4.37,3,5,-3,7,5.951142857,-0.056199305,-0.521364426,-1.916642526
chateau,6.21,3,6,-3,7,7.103714286,-0.056199305,0.478635574,-1.916642526
cheetah,6.27,3,5,-3,7,8.228142857,-0.056199305,-0.521364426,-1.916642526
citadel,5.61,3,5,-3,7,6.850142857,-0.056199305,-0.521364426,-1.916642526
coastal,6.21,3,6,-3,7,6.575857143,-0.056199305,0.478635574,-1.916642526
diagram,5.47,3,5,-3,7,5.423,-0.056199305,-0.521364426,-1.916642526
embargo,5.05,3,5,-3,7,5.753714286,-0.056199305,-0.521364426,-1.916642526
embassy,5.3,3,5,-3,7,5.627857143,-0.056199305,-0.521364426,-1.916642526
fifteen,4.94,3,4,-3,7,7.518714286,-0.056199305,-1.521364426,-1.916642526
firearm,4,3,6,-3,7,6.349,-0.056199305,0.478635574,-1.916642526
flatten,5.24,3,5,-3,7,7.426142857,-0.056199305,-0.521364426,-1.916642526
forearm,5.58,3,6,-3,7,6.426285714,-0.056199305,0.478635574,-1.916642526
forgery,2.6,3,5,-3,7,5.485714286,-0.056199305,-0.521364426,-1.916642526
quarrel,2.84,3,5,-3,7,5.674428571,-0.056199305,-0.521364426,-1.916642526
robbery,2.76,3,5,-3,7,5.305857143,-0.056199305,-0.521364426,-1.916642526
sidearm,4.55,3,5,-3,7,6.686857143,-0.056199305,-0.521364426,-1.916642526
sixteen,6.3,3,5,-3,7,7.807428571,-0.056199305,-0.521364426,-1.916642526
slavery,2,3,6,-3,7,5.737142857,-0.056199305,0.478635574,-1.916642526
smarten,6.22,3,5,-3,7,7.342,-0.056199305,-0.521364426,-1.916642526
sorcery,5.14,3,5,-3,7,6.180857143,-0.056199305,-0.521364426,-1.916642526
surgery,3.18,3,5,-3,7,5.392857143,-0.056199305,-0.521364426,-1.916642526
surreal,6.65,3,5,-3,7,6.564714286,-0.056199305,-0.521364426,-1.916642526
tobacco,3.37,3,5,-3,7,5.613285714,-0.056199305,-0.521364426,-1.916642526
wiretap,2.95,3,6,-3,7,6.738142857,-0.056199305,0.478635574,-1.916642526
amateur,4.58,4,6,-3,7,7.034714286,0.943800695,0.478635574,-1.916642526
blatant,3.68,4,6,-3,7,6.673142857,0.943800695,0.478635574,-1.916642526
chassis,5,4,5,-3,7,6.141428571,0.943800695,-0.521364426,-1.916642526
classic,6.32,4,5,-3,7,5.339428571,0.943800695,-0.521364426,-1.916642526
curator,6.42,4,6,-3,7,6.034857143,0.943800695,0.478635574,-1.916642526
current,5.53,4,5,-3,7,6.574428571,0.943800695,-0.521364426,-1.916642526
disable,3.58,4,6,-3,7,6.276,0.943800695,0.478635574,-1.916642526
disband,4,4,6,-3,7,5.458142857,0.943800695,0.478635574,-1.916642526
dissent,4.8,4,5,-3,7,7.482857143,0.943800695,-0.521364426,-1.916642526
distant,4.74,4,6,-3,7,7.224857143,0.943800695,0.478635574,-1.916642526
elastic,5.71,4,6,-3,7,7.146428571,0.943800695,0.478635574,-1.916642526
elegant,7,4,6,-3,7,7.916571429,0.943800695,0.478635574,-1.916642526
emerald,7.3,4,6,-3,7,7.177428571,0.943800695,0.478635574,-1.916642526
endgame,4.23,4,6,-3,7,6.999142857,0.943800695,0.478635574,-1.916642526
eyebrow,5.26,4,5,-3,7,6.389142857,0.943800695,-0.521364426,-1.916642526
fixable,6.84,4,6,-3,7,5.104285714,0.943800695,0.478635574,-1.916642526
flaccid,3.55,4,5,-3,7,4.457571429,0.943800695,-0.521364426,-1.916642526
forceps,3.8,4,5,-3,7,5.637428571,0.943800695,-0.521364426,-1.916642526
forfeit,3.68,4,5,-3,7,6.667714286,0.943800695,-0.521364426,-1.916642526
forsake,3.58,4,6,-3,7,6.241428571,0.943800695,0.478635574,-1.916642526
foxtrot,5.83,4,5,-3,7,5.927285714,0.943800695,-0.521364426,-1.916642526
godsend,6.8,4,6,-3,7,6.258,0.943800695,0.478635574,-1.916642526
sizable,6.62,4,5,-3,7,5.679,0.943800695,-0.521364426,-1.916642526
sparrow,6.58,4,5,-3,7,5.466285714,0.943800695,-0.521364426,-1.916642526
spastic,3.95,4,6,-3,7,5.936285714,0.943800695,0.478635574,-1.916642526
torrent,4.86,4,5,-3,7,8.149142857,0.943800695,-0.521364426,-1.916642526
vibrant,7.37,4,5,-3,7,5.627857143,0.943800695,-0.521364426,-1.916642526
anarchy,3.68,3,5,-1,7,5.702857143,-0.056199305,-0.521364426,0.083357474
boredom,2.77,3,5,-1,7,5.979142857,-0.056199305,-0.521364426,0.083357474
curtain,5.36,3,5,-1,7,6.066428571,-0.056199305,-0.521364426,0.083357474
disdain,3.71,3,6,-1,7,6.240142857,-0.056199305,0.478635574,0.083357474
elderly,4.63,3,5,-1,7,6.524,-0.056199305,-0.521364426,0.083357474
eyeball,5.67,3,5,-1,7,6.441,-0.056199305,-0.521364426,0.083357474
firefly,7.05,3,6,-1,7,5.158571429,-0.056199305,0.478635574,0.083357474
fistful,5.4,3,5,-1,7,4.798285714,-0.056199305,-0.521364426,0.083357474
ghastly,3.05,3,6,-1,7,5.379714286,-0.056199305,0.478635574,0.083357474
goddamn,3.81,3,4,-1,7,5.05,-0.056199305,-1.521364426,0.083357474
sketchy,4.09,3,5,-1,7,5.672428571,-0.056199305,-0.521364426,0.083357474
surgeon,5.05,3,5,-1,7,6.292142857,-0.056199305,-0.521364426,0.083357474
sustain,5.68,3,6,-1,7,6.621428571,-0.056199305,0.478635574,0.083357474
therapy,5.1,3,6,-1,7,6.558428571,-0.056199305,0.478635574,0.083357474
viceroy,4.25,3,5,-1,7,5.556571429,-0.056199305,-0.521364426,0.083357474
alfalfa,4.79,4,6,-3,7,5.286714286,0.943800695,0.478635574,-1.916642526
bobsled,6,4,5,-3,7,5.399714286,0.943800695,-0.521364426,-1.916642526
burglar,2.67,4,5,-3,7,4.347285714,0.943800695,-0.521364426,-1.916642526
butcher,4.4,4,6,-3,7,5.838714286,0.943800695,0.478635574,-1.916642526
charmer,6.53,4,6,-3,7,6.303571429,0.943800695,0.478635574,-1.916642526
checker,4.94,4,5,-3,7,6.260142857,0.943800695,-0.521364426,-1.916642526
cleaner,5.8,4,6,-3,7,7.587714286,0.943800695,0.478635574,-1.916642526
cleanse,6.65,4,6,-3,7,7.636285714,0.943800695,0.478635574,-1.916642526
cobbler,6,4,5,-3,7,5.141,0.943800695,-0.521364426,-1.916642526
coexist,5.95,4,6,-3,7,6.498571429,0.943800695,0.478635574,-1.916642526
diffuse,5.04,4,5,-3,7,5.351714286,0.943800695,-0.521364426,-1.916642526
discord,3.58,4,6,-3,7,5.439285714,0.943800695,0.478635574,-1.916642526
discuss,5.89,4,5,-3,7,5.105714286,0.943800695,-0.521364426,-1.916642526
disgust,3.32,4,6,-3,7,5.386,0.943800695,0.478635574,-1.916642526
distort,3.38,4,5,-3,7,7.021714286,0.943800695,-0.521364426,-1.916642526
disturb,3.45,4,5,-3,7,5.262714286,0.943800695,-0.521364426,-1.916642526
dossier,4.84,4,5,-3,7,7.152714286,0.943800695,-0.521364426,-1.916642526
entrust,6.32,4,5,-3,7,7.519285714,0.943800695,-0.521364426,-1.916642526
fiddler,5.62,4,5,-3,7,5.773428571,0.943800695,-0.521364426,-1.916642526
fissure,4.3,4,5,-3,7,6.185,0.943800695,-0.521364426,-1.916642526
fixture,5.05,4,6,-3,7,5.692428571,0.943800695,0.478635574,-1.916642526
forgive,7.06,4,5,-3,7,5.483285714,0.943800695,-0.521364426,-1.916642526
glacier,5.5,4,6,-3,7,6.092,0.943800695,0.478635574,-1.916642526
goggles,6.21,4,5,-3,7,5.229428571,0.943800695,-0.521364426,-1.916642526
guzzler,4.42,4,5,-3,7,3.947857143,0.943800695,-0.521364426,-1.916642526
rowboat,5.4,4,6,-3,7,6.010857143,0.943800695,0.478635574,-1.916642526
rustler,4.21,4,6,-3,7,6.691714286,0.943800695,0.478635574,-1.916642526
sheriff,4.44,4,5,-3,7,6.076,0.943800695,-0.521364426,-1.916642526
sleeper,5.84,4,5,-3,7,8.053428571,0.943800695,-0.521364426,-1.916642526
sneaker,5.85,4,6,-3,7,7.629428571,0.943800695,0.478635574,-1.916642526
speaker,5.32,4,6,-3,7,6.940857143,0.943800695,0.478635574,-1.916642526
species,5.26,4,5,-3,7,7.105,0.943800695,-0.521364426,-1.916642526
subdued,3.58,4,5,-3,7,4.934714286,0.943800695,-0.521364426,-1.916642526
subside,5.42,4,5,-3,7,5.832142857,0.943800695,-0.521364426,-1.916642526
suffice,5.52,4,4,-3,7,5.141571429,0.943800695,-1.521364426,-1.916642526
survive,6.9,4,5,-3,7,5.242285714,0.943800695,-0.521364426,-1.916642526
toddler,6.28,4,5,-3,7,6.826142857,0.943800695,-0.521364426,-1.916642526
torture,1.4,4,5,-3,7,7.579,0.943800695,-0.521364426,-1.916642526
tugboat,5.57,4,5,-3,7,5.721571429,0.943800695,-0.521364426,-1.916642526
worried,3.27,4,4,-3,7,6.537428571,0.943800695,-1.521364426,-1.916642526
birdman,5,5,6,-1,7,5.145714286,1.943800695,0.478635574,0.083357474
blacken,4.1,5,6,-1,7,5.241285714,1.943800695,0.478635574,0.083357474
boatman,5.38,5,6,-1,7,6.220571429,1.943800695,0.478635574,0.083357474
burrito,6.65,5,5,-1,7,5.679,1.943800695,-0.521364426,0.083357474
charity,6.85,5,6,-1,7,5.860857143,1.943800695,0.478635574,0.083357474
cherish,6.75,5,6,-1,7,6.707428571,1.943800695,0.478635574,0.083357474
clarify,6,5,6,-1,7,4.589857143,1.943800695,0.478635574,0.083357474
clarity,7.26,5,6,-1,7,5.565285714,1.943800695,0.478635574,0.083357474
codfish,5.16,5,6,-1,7,5.165285714,1.943800695,0.478635574,0.083357474
cordial,6.39,5,6,-1,7,5.669571429,1.943800695,0.478635574,0.083357474
cowgirl,6.11,5,6,-1,7,4.520285714,1.943800695,0.478635574,0.083357474
custody,4.74,5,6,-1,7,4.951,1.943800695,0.478635574,0.083357474
dustpan,4.67,5,6,-1,7,5.605571429,1.943800695,0.478635574,0.083357474
fireman,6.47,5,6,-1,7,6.457857143,1.943800695,0.478635574,0.083357474
foreign,4.86,5,6,-1,7,6.307714286,1.943800695,0.478635574,0.083357474
foreman,4.89,5,6,-1,7,6.535142857,1.943800695,0.478635574,0.083357474
rivalry,4.57,5,6,-1,7,4.869142857,1.943800695,0.478635574,0.083357474
rubbish,3.39,5,5,-1,7,4.445142857,1.943800695,-0.521364426,0.083357474
rubdown,6.52,5,6,-1,7,4.443714286,1.943800695,0.478635574,0.083357474
ruffian,4.21,5,5,-1,7,5.011857143,1.943800695,-0.521364426,0.083357474
shadowy,4.48,5,6,-1,7,5.240285714,1.943800695,0.478635574,0.083357474
sharpen,5.67,5,6,-1,7,6.850714286,1.943800695,0.478635574,0.083357474
spatial,4.73,5,6,-1,7,6.376714286,1.943800695,0.478635574,0.083357474
special,7.5,5,5,-1,7,6.128285714,1.943800695,-0.521364426,0.083357474
specify,5.53,5,5,-1,7,4.986857143,1.943800695,-0.521364426,0.083357474
thermal,5.36,5,6,-1,7,6.919571429,1.943800695,0.478635574,0.083357474
victory,7.59,5,6,-1,7,5.035714286,1.943800695,0.478635574,0.083357474
virtual,6.1,5,5,-1,7,5.419571429,1.943800695,-0.521364426,0.083357474
amazing,7.72,4,5,-1,7,4.934857143,0.943800695,-0.521364426,0.083357474
android,5.62,4,6,-1,7,6.268857143,0.943800695,0.478635574,0.083357474
angelic,6.68,4,6,-1,7,6.200857143,0.943800695,0.478635574,0.083357474
antenna,5.43,4,5,-1,7,8.334142857,0.943800695,-0.521364426,0.083357474
bidding,5.29,4,5,-1,7,4.670571429,0.943800695,-0.521364426,0.083357474
biscuit,6.45,4,6,-1,7,5.192428571,0.943800695,0.478635574,0.083357474
boating,6.63,4,6,-1,7,5.993142857,0.943800695,0.478635574,0.083357474
budding,6.16,4,5,-1,7,4.069428571,0.943800695,-0.521364426,0.083357474
