word,happiness_average,LR_switch,finger_switch,rha,word_length,letter_freq,hand_c,finger_c,rha_c
holmes,5.48,1,4,2,6,6.510166667,-1.515839387,-0.620762712,3.126109766
holocaust,2.22,3,6,1,9,6.024777778,0.484160613,1.379237288,2.126109766
holy,6.64,0,2,4,4,4.9,-2.515839387,-2.620762712,5.126109766
hombre,5.04,1,4,0,6,6.031333333,-1.515839387,-0.620762712,1.126109766
home,7.14,1,3,2,4,7.17725,-1.515839387,-1.620762712,3.126109766
homeboy,4.94,2,6,3,7,5.668857143,-0.515839387,1.379237288,4.126109766
homeless,2.16,3,6,0,8,7.26125,0.484160613,1.379237288,1.126109766
homemade,7.34,3,6,0,8,7.029625,0.484160613,1.379237288,1.126109766
homes,6.62,1,4,1,5,7.0072,-1.515839387,-0.620762712,2.126109766
homework,3.92,4,7,2,8,5.666875,1.484160613,2.379237288,3.126109766
homey,5.82,2,4,3,5,6.1366,-0.515839387,-0.620762712,4.126109766
homie,4.92,1,4,3,5,7.135,-1.515839387,-0.620762712,4.126109766
homies,5.62,1,5,2,6,7.000333333,-1.515839387,0.379237288,3.126109766
honest,7.46,1,5,0,6,8.0725,-1.515839387,0.379237288,1.126109766
honestly,7.02,2,7,2,8,6.80425,-0.515839387,2.379237288,3.126109766
honesty,7.76,2,6,1,7,7.201285714,-0.515839387,1.379237288,2.126109766
honey,7.44,2,4,3,5,7.0052,-0.515839387,-0.620762712,4.126109766
hong,4.86,1,3,2,4,5.59125,-1.515839387,-1.620762712,3.126109766
honky,3.94,0,4,5,5,4.6192,-2.515839387,-0.620762712,6.126109766
honor,7.22,1,4,3,5,6.7688,-1.515839387,-0.620762712,4.126109766
honorary,6.28,2,7,2,8,6.2465,-0.515839387,2.379237288,3.126109766
honored,7.14,1,5,1,7,7.257,-1.515839387,0.379237288,2.126109766
honour,7.7,1,5,4,6,6.100333333,-1.515839387,0.379237288,5.126109766
hoo,5,0,1,3,3,7.036,-2.515839387,-3.620762712,4.126109766
hood,4.82,1,2,2,4,6.34025,-1.515839387,-2.620762712,3.126109766
hook,4.74,0,2,4,4,5.47,-2.515839387,-2.620762712,5.126109766
hooked,4.94,1,3,2,6,6.4725,-1.515839387,-1.620762712,3.126109766
hooray,7.3,2,4,2,6,6.206,-0.515839387,-0.620762712,3.126109766
hop,5.6,0,2,3,3,5.176666667,-2.515839387,-2.620762712,4.126109766
hope,7.38,1,3,2,4,7.058,-1.515839387,-1.620762712,3.126109766
hoped,6.28,1,3,1,5,6.497,-1.515839387,-1.620762712,2.126109766
hopefully,6.84,2,7,5,9,4.804666667,-0.515839387,2.379237288,6.126109766
hopeless,2.56,3,6,0,8,7.201625,0.484160613,1.379237288,1.126109766
hopes,7,1,4,1,5,6.9118,-1.515839387,-0.620762712,2.126109766
hoping,7.04,1,5,4,6,5.21,-1.515839387,0.379237288,5.126109766
hopkins,5.42,1,5,5,7,5.192,-1.515839387,0.379237288,6.126109766
hora,5,1,3,0,4,6.93875,-1.515839387,-1.620762712,1.126109766
horizon,6.24,4,6,3,7,5.840571429,1.484160613,1.379237288,4.126109766
horizontal,5.52,6,9,2,10,6.2132,3.484160613,4.379237288,3.126109766
horn,5.18,2,3,2,4,6.58425,-0.515839387,-1.620762712,3.126109766
horns,4.84,3,4,1,5,6.5328,0.484160613,-0.620762712,2.126109766
horny,5.76,2,3,3,5,5.6622,-0.515839387,-1.620762712,4.126109766
horrible,2.24,5,6,0,8,6.345,2.484160613,1.379237288,1.126109766
horror,3.04,3,4,0,6,6.5115,0.484160613,-0.620762712,1.126109766
horse,6.8,1,4,-1,5,7.7234,-1.515839387,-0.620762712,0.126109766
horses,6.84,1,5,-2,6,7.490666667,-1.515839387,0.379237288,-0.873890234
hospice,4.04,3,5,1,7,6.329571429,0.484160613,0.379237288,2.126109766
hospital,3.5,4,7,2,8,6.258875,1.484160613,2.379237288,3.126109766
hospitals,3.54,5,8,1,9,6.266444444,2.484160613,3.379237288,2.126109766
host,6.06,1,3,0,4,7.246,-1.515839387,-1.620762712,1.126109766
hosted,5.78,1,4,-2,6,7.6565,-1.515839387,-0.620762712,-0.873890234
hostile,3.02,3,6,1,7,7.525285714,0.484160613,1.379237288,2.126109766
hosting,5.9,3,6,1,7,6.387714286,0.484160613,1.379237288,2.126109766
hot,5.02,1,2,1,3,7.552333333,-1.515839387,-2.620762712,2.126109766
hotel,6.16,2,4,1,5,7.8768,-0.515839387,-0.620762712,2.126109766
hotels,6.26,3,5,0,6,7.6185,0.484160613,0.379237288,1.126109766
hotter,5.86,1,4,-2,6,8.400333333,-1.515839387,-0.620762712,-0.873890234
hottest,5.78,1,5,-3,7,8.542571429,-1.515839387,0.379237288,-1.873890234
hou,5.1,0,2,3,3,5.453,-2.515839387,-2.620762712,4.126109766
hound,4.7,1,3,3,5,5.4722,-1.515839387,-1.620762712,4.126109766
hour,5.32,1,3,2,4,5.5865,-1.515839387,-1.620762712,3.126109766
hours,5.22,1,4,1,5,5.7346,-1.515839387,-0.620762712,2.126109766
house,6.34,1,4,1,5,7.0776,-1.515839387,-0.620762712,2.126109766
household,5.86,3,7,3,9,6.363,0.484160613,2.379237288,4.126109766
houses,6.16,1,5,0,6,6.9525,-1.515839387,0.379237288,1.126109766
housing,6.08,3,6,3,7,5.488,0.484160613,1.379237288,4.126109766
houston,5.26,2,6,3,7,6.571142857,-0.515839387,1.379237288,4.126109766
how,4.68,1,2,1,3,5.320333333,-1.515839387,-2.620762712,2.126109766
howard,4.98,1,5,-2,6,5.728,-1.515839387,0.379237288,-0.873890234
however,4.7,1,6,-3,7,6.904285714,-1.515839387,1.379237288,-1.873890234
howling,4.32,3,6,3,7,5.102285714,0.484160613,1.379237288,4.126109766
hows,4.84,1,2,0,4,5.572,-1.515839387,-2.620762712,1.126109766
hoy,5.04,0,2,3,3,5.191666667,-2.515839387,-2.620762712,4.126109766
hp,5.38,0,1,2,2,4.0115,-2.515839387,-3.620762712,3.126109766
hpa,4.9,1,2,1,3,5.396666667,-1.515839387,-2.620762712,2.126109766
hr,4.86,1,1,0,2,6.0405,-1.515839387,-3.620762712,1.126109766
hrs,5.04,1,2,-1,3,6.136,-1.515839387,-2.620762712,0.126109766
hs,4.94,1,1,0,2,6.2105,-1.515839387,-3.620762712,1.126109766
ht,4.84,1,1,0,2,7.575,-1.515839387,-3.620762712,1.126109766
http,5.98,2,2,0,4,6.53375,-0.515839387,-2.620762712,1.126109766
hubby,6.16,2,2,1,5,2.762,-0.515839387,-2.620762712,2.126109766
hudson,5.38,2,4,2,6,5.614666667,-0.515839387,-0.620762712,3.126109766
hug,7.58,1,1,1,3,3.622333333,-1.515839387,-3.620762712,2.126109766
huge,6.14,1,2,0,4,5.89225,-1.515839387,-2.620762712,1.126109766
hughes,5.06,3,4,0,6,5.998333333,0.484160613,-0.620762712,1.126109766
hugs,7.8,1,2,0,4,4.2985,-1.515839387,-2.620762712,1.126109766
huh,4.72,0,0,3,3,4.982,-2.515839387,-4.620762712,4.126109766
hum,5.65,0,0,3,3,3.752666667,-2.515839387,-4.620762712,4.126109766
human,6.26,2,2,3,5,5.2348,-0.515839387,-2.620762712,4.126109766
humanity,7.02,4,5,4,8,5.52125,1.484160613,0.379237288,5.126109766
humans,6.76,3,3,2,6,5.416833333,0.484160613,-1.620762712,3.126109766
humble,6.48,3,3,2,6,4.912833333,0.484160613,-1.620762712,3.126109766
humidity,3.98,4,5,4,8,5.059125,1.484160613,0.379237288,5.126109766
humor,7.72,1,2,3,5,4.9504,-1.515839387,-2.620762712,4.126109766
hump,5.08,0,1,4,4,3.29675,-2.515839387,-3.620762712,5.126109766
hun,5.08,0,0,3,3,5.200333333,-2.515839387,-4.620762712,4.126109766
hundred,5.82,1,3,-1,7,6.113714286,-1.515839387,-1.620762712,0.126109766
hundreds,5.96,1,4,-2,8,6.140375,-1.515839387,-0.620762712,-0.873890234
hung,4.08,1,1,2,4,4.404,-1.515839387,-3.620762712,3.126109766
hunger,3.37,1,3,0,6,6.050833333,-1.515839387,-1.620762712,1.126109766
hungry,3.38,2,2,2,6,4.262833333,-0.515839387,-2.620762712,3.126109766
hunt,4.32,1,1,2,4,6.16425,-1.515839387,-3.620762712,3.126109766
hunter,4.04,1,3,0,6,7.224333333,-1.515839387,-1.620762712,1.126109766
hunting,4.1,3,4,3,7,5.769571429,0.484160613,-0.620762712,4.126109766
huntington,5.1,4,6,4,10,6.3699,1.484160613,1.379237288,5.126109766
hurricane,2.54,5,6,-1,9,6.465777778,2.484160613,1.379237288,0.126109766
hurry,4.34,2,2,1,5,4.56,-0.515839387,-2.620762712,2.126109766
hurt,2.18,1,1,0,4,5.97375,-1.515839387,-3.620762712,1.126109766
hurting,2.36,3,4,1,7,5.660714286,0.484160613,-0.620762712,2.126109766
hurts,2.14,1,2,-1,5,6.0444,-1.515839387,-2.620762712,0.126109766
husband,6.62,3,5,-1,7,5.12,0.484160613,0.379237288,0.126109766
hush,5,2,2,2,4,5.31825,-0.515839387,-2.620762712,3.126109766
hussein,3.62,2,4,1,7,6.846142857,-0.515839387,-0.620762712,2.126109766
hustle,4.67,3,4,0,6,6.827,0.484160613,-0.620762712,1.126109766
hustler,3.69,3,5,-1,7,6.707,0.484160613,0.379237288,0.126109766
hut,5.04,1,1,1,3,5.969333333,-1.515839387,-3.620762712,2.126109766
hv,4.64,1,1,0,2,3.536,-1.515839387,-3.620762712,1.126109766
hw,4.54,1,1,0,2,4.227,-1.515839387,-3.620762712,1.126109766
hydrogen,5.63,4,6,0,8,5.910125,1.484160613,1.379237288,1.126109766
hype,5.16,1,2,2,4,5.67475,-1.515839387,-2.620762712,3.126109766
hypnotized,5.14,3,7,2,10,5.7304,0.484160613,2.379237288,3.126109766
hypothesis,5.72,5,8,2,10,6.4976,2.484160613,3.379237288,3.126109766
i,5.92,0,0,1,1,6.966,-2.515839387,-4.620762712,2.126109766
ian,5.1,2,2,1,3,7.294,-0.515839387,-2.620762712,2.126109766
ib,4.61,1,1,0,2,4.229,-1.515839387,-3.620762712,1.126109766
ibid,4.86,3,3,0,4,4.91925,0.484160613,-1.620762712,1.126109766
ibm,5.58,2,2,1,3,3.621333333,-0.515839387,-2.620762712,2.126109766
ice,5.8,1,1,-1,3,7.483333333,-1.515839387,-3.620762712,0.126109766
ich,4.3,2,2,1,3,5.280666667,-0.515839387,-2.620762712,2.126109766
icon,6.06,2,3,2,4,6.001,-0.515839387,-1.620762712,3.126109766
icy,4.34,2,2,1,3,3.907333333,-0.515839387,-2.620762712,2.126109766
id,5,1,1,0,2,5.6095,-1.515839387,-3.620762712,1.126109766
idea,7.06,1,2,-2,4,8.022,-1.515839387,-2.620762712,-0.873890234
ideal,6.98,2,3,-1,5,7.2226,-0.515839387,-1.620762712,0.126109766
ideals,6.6,3,4,-2,6,7.073333333,0.484160613,-0.620762712,-0.873890234
ideas,7.16,1,3,-3,5,7.683,-1.515839387,-1.620762712,-1.873890234
identical,5.7,6,7,-1,9,6.851777778,3.484160613,2.379237288,0.126109766
identification,5.73,8,12,0,14,6.936642857,5.484160613,7.379237288,1.126109766
identified,5.32,7,7,-2,10,7.2841,4.484160613,2.379237288,-0.873890234
identify,5.58,6,6,0,8,6.36175,3.484160613,1.379237288,1.126109766
identity,5.98,6,6,0,8,7.21525,3.484160613,1.379237288,1.126109766
ideological,5.61,6,7,1,11,6.083181818,3.484160613,2.379237288,2.126109766
ideology,5.82,4,4,2,8,5.868625,1.484160613,-0.620762712,3.126109766
idiot,3.06,3,4,1,5,6.9496,0.484160613,-0.620762712,2.126109766
idiots,3.06,3,5,0,6,6.845833333,0.484160613,0.379237288,1.126109766
idk,4.28,2,2,1,3,3.997,-0.515839387,-2.620762712,2.126109766
idol,5.6,2,2,2,4,5.68775,-0.515839387,-2.620762712,3.126109766
ie,4.9,1,1,0,2,9.834,-1.515839387,-3.620762712,1.126109766
iets,4.69,1,3,-2,4,8.76275,-1.515839387,-1.620762712,-0.873890234
if,4.66,1,1,0,2,4.597,-1.515839387,-3.620762712,1.126109766
ignorance,2.98,5,7,-1,9,6.624888889,2.484160613,2.379237288,0.126109766
ignorant,3.42,5,7,0,8,6.6495,2.484160613,2.379237288,1.126109766
ignore,3.22,3,5,0,6,6.987666667,0.484160613,0.379237288,1.126109766
ignored,3.32,3,5,-1,7,6.597,0.484160613,0.379237288,0.126109766
igual,4.88,4,4,1,5,4.7862,1.484160613,-0.620762712,2.126109766
ihn,5.06,0,1,3,3,6.603,-2.515839387,-3.620762712,4.126109766
ihr,4.76,1,2,1,3,6.349,-1.515839387,-2.620762712,2.126109766
ii,5.02,0,0,2,2,6.966,-2.515839387,-4.620762712,3.126109766
iii,4.96,0,0,3,3,6.966,-2.515839387,-4.620762712,4.126109766
ik,4.6,0,0,2,2,3.869,-2.515839387,-4.620762712,3.126109766
ikea,5.48,1,2,0,4,7.15175,-1.515839387,-2.620762712,1.126109766
il,4.28,0,1,2,2,5.4955,-2.515839387,-3.620762712,3.126109766
ill,2.42,0,1,3,3,5.005333333,-2.515839387,-3.620762712,4.126109766
illegal,2.86,2,5,1,7,5.989285714,-0.515839387,0.379237288,2.126109766
illinois,4.92,1,6,6,8,6.191375,-1.515839387,1.379237288,7.126109766
illness,2,1,4,1,7,6.731571429,-1.515839387,-0.620762712,2.126109766
illusion,5.56,2,6,6,8,5.665375,-0.515839387,1.379237288,7.126109766
illusions,5.36,3,7,5,9,5.738888889,0.484160613,2.379237288,6.126109766
illustrate,5.9,1,7,-2,10,6.9069,-1.515839387,2.379237288,-0.873890234
illustrated,6.34,1,7,-3,11,6.665636364,-1.515839387,2.379237288,-1.873890234
illustration,6.56,2,9,2,12,6.46575,-0.515839387,4.379237288,3.126109766
illustrations,6.49,3,10,1,13,6.455076923,0.484160613,5.379237288,2.126109766
ily,5.34,0,2,3,3,4.321666667,-2.515839387,-2.620762712,4.126109766
im,5.02,0,1,2,2,4.686,-2.515839387,-3.620762712,3.126109766
ima,4.54,1,2,1,3,5.846333333,-1.515839387,-2.620762712,2.126109766
image,5.94,1,4,-1,5,6.4512,-1.515839387,-0.620762712,0.126109766
images,6.34,1,5,-2,6,6.4305,-1.515839387,0.379237288,-0.873890234
imagination,6.96,4,10,3,11,6.519454545,1.484160613,5.379237288,4.126109766
imagine,7.18,3,6,1,7,6.567285714,0.484160613,1.379237288,2.126109766
imagined,6.36,3,6,0,8,6.278,0.484160613,1.379237288,1.126109766
imma,4.74,1,2,2,4,4.98625,-1.515839387,-2.620762712,3.126109766
immediate,5.6,3,6,-1,9,7.291555556,0.484160613,1.379237288,0.126109766
immediately,5.66,4,8,1,11,6.511181818,1.484160613,3.379237288,2.126109766
immense,5.71,3,5,1,7,7.179714286,0.484160613,0.379237288,2.126109766
immer,4.67,1,3,1,5,6.0934,-1.515839387,-1.620762712,2.126109766
immigrants,5.22,3,7,0,10,5.7045,0.484160613,2.379237288,1.126109766
immigration,5.2,2,8,3,11,5.926454545,-0.515839387,3.379237288,4.126109766
immortal,6.62,2,5,2,8,5.815,-0.515839387,0.379237288,3.126109766
impact,4.82,1,5,0,6,5.217666667,-1.515839387,0.379237288,1.126109766
imperial,5.18,4,7,2,8,6.1435,1.484160613,2.379237288,3.126109766
implementation,5.72,6,13,4,14,6.956142857,3.484160613,8.379237288,5.126109766
implications,4.17,3,11,4,12,5.8205,0.484160613,6.379237288,5.126109766
implied,5.02,1,5,3,7,5.606714286,-1.515839387,0.379237288,4.126109766
implies,5.27,1,6,3,7,5.903,-1.515839387,1.379237288,4.126109766
import,5.72,1,4,2,6,5.641833333,-1.515839387,-0.620762712,3.126109766
importa,5.64,1,5,1,7,6.002571429,-1.515839387,0.379237288,2.126109766
importance,6.32,3,7,0,10,6.4251,0.484160613,2.379237288,1.126109766
important,6.32,3,7,1,9,6.424777778,0.484160613,2.379237288,2.126109766
imports,5.44,1,5,1,7,5.739714286,-1.515839387,0.379237288,2.126109766
impose,3.9,1,5,2,6,6.306166667,-1.515839387,0.379237288,3.126109766
imposed,4.04,1,5,1,7,6.012857143,-1.515839387,0.379237288,2.126109766
impossible,2.9,5,8,2,10,5.6647,2.484160613,3.379237288,3.126109766
imprecisely,4.02,4,9,1,11,5.887818182,1.484160613,4.379237288,2.126109766
impress,6.58,1,5,-1,7,6.092,-1.515839387,0.379237288,0.126109766
impressed,7.24,1,6,-3,9,6.622111111,-1.515839387,1.379237288,-1.873890234
impression,5.94,2,8,2,10,6.3866,-0.515839387,3.379237288,3.126109766
impressive,7.04,3,8,-2,10,6.329,0.484160613,3.379237288,-0.873890234
improve,6.44,3,6,1,7,5.496428571,0.484160613,1.379237288,2.126109766
improved,6.86,3,6,0,8,5.341,0.484160613,1.379237288,1.126109766
improvement,6.86,7,10,1,11,6.308,4.484160613,5.379237288,2.126109766
improvements,7.08,7,11,0,12,6.309583333,4.484160613,6.379237288,1.126109766
improving,6.96,5,8,3,9,4.611444444,2.484160613,3.379237288,4.126109766
impulse,5.8,1,6,3,7,5.301857143,-1.515839387,1.379237288,4.126109766
in,5.5,0,1,2,2,6.8575,-2.515839387,-3.620762712,3.126109766
inadequate,3.06,3,8,-4,10,7.1615,0.484160613,3.379237288,-2.873890234
inbox,5.56,3,4,1,5,4.5728,0.484160613,-0.620762712,2.126109766
inc,4.7,1,2,1,3,5.499,-1.515839387,-2.620762712,2.126109766
inch,5.2,2,3,2,4,5.64775,-0.515839387,-1.620762712,3.126109766
inches,5.28,3,5,0,6,6.936666667,0.484160613,0.379237288,1.126109766
incidence,4.96,5,6,-1,9,6.961222222,2.484160613,1.379237288,0.126109766
incident,4.02,5,6,0,8,7.027875,2.484160613,1.379237288,1.126109766
inclined,5.74,3,6,2,8,6.399,0.484160613,1.379237288,3.126109766
include,5.94,3,5,1,7,5.747857143,0.484160613,0.379237288,2.126109766
included,6.16,3,5,0,8,5.561,0.484160613,0.379237288,1.126109766
includes,5.88,3,6,0,8,5.82025,0.484160613,1.379237288,1.126109766
including,5.96,5,8,3,9,4.807,2.484160613,3.379237288,4.126109766
income,7.58,3,5,2,6,6.518666667,0.484160613,0.379237288,3.126109766
incompletely,3.62,4,11,4,12,6.068583333,1.484160613,6.379237288,5.126109766
incorporated,5.29,5,10,-2,12,6.632666667,2.484160613,5.379237288,-0.873890234
incorrect,2.84,3,6,-3,9,6.724222222,0.484160613,1.379237288,-1.873890234
incorrectly,3.14,4,8,-1,11,6.047,1.484160613,3.379237288,0.126109766
increase,6.56,1,7,-4,8,7.79775,-1.515839387,2.379237288,-2.873890234
increased,6.38,1,7,-5,9,7.403888889,-1.515839387,2.379237288,-3.873890234
increases,6.44,1,8,-5,9,7.634333333,-1.515839387,3.379237288,-3.873890234
increasing,6.4,3,9,-2,10,6.541,0.484160613,4.379237288,-0.873890234
increasingly,6.1,4,11,0,12,5.95075,1.484160613,6.379237288,1.126109766
incredible,7.42,5,8,-2,10,6.4624,2.484160613,3.379237288,-0.873890234
incredibly,6.52,4,8,0,10,5.3896,1.484160613,3.379237288,1.126109766
indeed,6,1,2,-2,6,7.9375,-1.515839387,-2.620762712,-0.873890234
independence,7.28,7,8,-2,12,7.603166667,4.484160613,3.379237288,-0.873890234
independent,6.86,7,8,-1,11,7.71,4.484160613,3.379237288,0.126109766
index,5.46,1,3,-1,5,6.164,-1.515839387,-1.620762712,0.126109766
india,6.42,3,4,1,5,6.6202,0.484160613,-0.620762712,2.126109766
indian,6.26,4,5,2,6,6.641666667,1.484160613,0.379237288,3.126109766
indiana,5.66,5,6,1,7,6.859571429,2.484160613,1.379237288,2.126109766
indianapolis,5.6,7,10,4,12,6.230916667,4.484160613,5.379237288,5.126109766
indians,6.3,5,6,1,7,6.596714286,2.484160613,1.379237288,2.126109766
indicate,5.48,3,7,-2,8,7.205125,0.484160613,2.379237288,-0.873890234
indicated,5,3,7,-3,9,6.877111111,0.484160613,2.379237288,-1.873890234
indicates,5.32,3,8,-3,9,7.107555556,0.484160613,3.379237288,-1.873890234
indicating,5.59,5,9,0,10,6.0669,2.484160613,4.379237288,1.126109766
indication,5.56,4,9,2,10,6.6161,1.484160613,4.379237288,3.126109766
indicted,3.6,3,6,-2,8,6.715875,0.484160613,1.379237288,-0.873890234
indictment,3.1,7,9,0,10,6.7685,4.484160613,4.379237288,1.126109766
indie,5.66,3,4,1,5,7.5272,0.484160613,-0.620762712,2.126109766
indirect,4.65,3,6,-2,8,6.932625,0.484160613,1.379237288,-0.873890234
individual,5.72,8,9,2,10,5.2081,5.484160613,4.379237288,3.126109766
individuals,5.84,9,10,1,11,5.309818182,6.484160613,5.379237288,2.126109766
indonesia,5.08,5,8,1,9,7.376222222,2.484160613,3.379237288,2.126109766
induced,4.71,3,4,-1,7,5.780428571,0.484160613,-0.620762712,0.126109766
industrial,5.02,6,8,0,10,6.1254,3.484160613,3.379237288,1.126109766
industries,5.24,5,8,-2,10,6.8091,2.484160613,3.379237288,-0.873890234
industry,5.38,4,6,0,8,5.50875,1.484160613,1.379237288,1.126109766
inevitable,4.68,5,9,-2,10,6.9803,2.484160613,4.379237288,-0.873890234
inevitably,4.84,4,9,0,10,5.9075,1.484160613,4.379237288,1.126109766
infant,6.9,3,5,0,6,6.6525,0.484160613,0.379237288,1.126109766
infantry,4.45,4,6,0,8,5.9845,1.484160613,1.379237288,1.126109766
infants,6.88,3,6,-1,7,6.606,0.484160613,1.379237288,0.126109766
infection,2.84,2,7,1,9,6.856111111,-0.515839387,2.379237288,2.126109766
infections,2.59,3,8,0,10,6.8032,0.484160613,3.379237288,1.126109766
inferior,3.2,3,7,0,8,6.8865,0.484160613,2.379237288,1.126109766
infinite,6.44,3,7,2,8,7.29775,0.484160613,2.379237288,3.126109766
inflation,2.64,4,8,3,9,6.490333333,1.484160613,3.379237288,4.126109766
influence,5.64,5,7,1,9,6.406777778,2.484160613,2.379237288,2.126109766
influenced,5.65,5,7,0,10,6.1914,2.484160613,2.379237288,1.126109766
influences,6.06,5,8,0,10,6.3988,2.484160613,3.379237288,1.126109766
info,6.1,2,3,2,4,5.8625,-0.515839387,-1.620762712,3.126109766
informal,5.98,6,7,2,8,5.504375,3.484160613,2.379237288,3.126109766
information,6.48,6,10,3,11,6.389818182,3.484160613,5.379237288,4.126109766
informed,6.18,5,6,0,8,6.09975,2.484160613,1.379237288,1.126109766
ing,5.15,1,2,1,3,5.243333333,-1.515839387,-2.620762712,2.126109766
inhabitants,5.42,5,9,-1,11,6.889909091,2.484160613,4.379237288,0.126109766
inherent,5.94,3,6,0,8,8.375625,0.484160613,1.379237288,1.126109766
ini,4.64,0,2,3,3,6.893666667,-2.515839387,-2.620762712,4.126109766
initial,5.42,4,6,3,7,6.985,1.484160613,1.379237288,4.126109766
initially,5.2,4,7,5,9,6.099333333,1.484160613,2.379237288,6.126109766
initiated,6.18,3,7,-1,9,7.875666667,0.484160613,2.379237288,0.126109766
initiative,6.52,5,9,0,10,7.4572,2.484160613,4.379237288,1.126109766
injection,3.35,2,6,3,9,6.625555556,-0.515839387,1.379237288,4.126109766
injured,2.22,1,3,1,7,5.652571429,-1.515839387,-1.620762712,2.126109766
injuries,2.68,3,5,2,8,6.076,0.484160613,0.379237288,3.126109766
injury,2.04,2,3,4,6,4.097833333,-0.515839387,-1.620762712,5.126109766
ink,5.56,0,2,3,3,4.829,-2.515839387,-2.620762712,4.126109766
inmates,3.48,1,5,-1,7,7.481857143,-1.515839387,0.379237288,0.126109766
inn,6.02,0,1,3,3,6.821333333,-2.515839387,-3.620762712,4.126109766
inna,4.94,1,2,2,4,7.15775,-1.515839387,-2.620762712,3.126109766
inner,5.42,1,3,1,5,7.8306,-1.515839387,-1.620762712,2.126109766
inning,5.64,1,4,4,6,6.032333333,-1.515839387,-0.620762712,5.126109766
innings,5.56,1,5,3,7,6.074428571,-1.515839387,0.379237288,4.126109766
innocence,6.5,3,5,1,9,7.298666667,0.484160613,0.379237288,2.126109766
innocent,6.36,3,5,2,8,7.4075,0.484160613,0.379237288,3.126109766
input,5.55,1,4,3,5,5.4916,-1.515839387,-0.620762712,4.126109766
inquiry,4.66,4,6,3,7,4.499285714,1.484160613,1.379237288,4.126109766
insane,3.04,3,5,0,6,7.943333333,0.484160613,0.379237288,1.126109766
insanity,3.46,4,7,2,8,6.61925,1.484160613,2.379237288,3.126109766
insecure,2.98,3,6,-2,8,7.121625,0.484160613,1.379237288,-0.873890234
inside,5.4,3,4,0,6,7.327166667,0.484160613,-0.620762712,1.126109766
insight,6.24,5,6,1,7,6.310428571,2.484160613,1.379237288,2.126109766
insisted,4.58,3,6,-2,8,7.41825,0.484160613,1.379237288,-0.873890234
inspection,4.61,4,8,2,10,6.7733,1.484160613,3.379237288,3.126109766
inspector,4.58,5,7,-1,9,6.667222222,2.484160613,2.379237288,0.126109766
inspiration,7.02,4,10,3,11,6.669909091,1.484160613,5.379237288,4.126109766
inspire,7.12,3,6,1,7,6.803714286,0.484160613,1.379237288,2.126109766
inspired,7.36,3,6,0,8,6.484875,0.484160613,1.379237288,1.126109766
inspiring,7.34,5,8,3,9,5.628222222,2.484160613,3.379237288,4.126109766
install,5.76,2,5,1,7,6.473571429,-0.515839387,0.379237288,2.126109766
installed,6.04,3,6,-1,9,6.918888889,0.484160613,1.379237288,0.126109766
instance,5.42,3,6,-2,8,7.43725,0.484160613,1.379237288,-0.873890234
instances,5.62,3,7,-3,9,7.313888889,0.484160613,2.379237288,-1.873890234
instant,6.08,3,6,-1,7,7.581428571,0.484160613,1.379237288,0.126109766
instantly,6.36,4,8,1,9,6.563222222,1.484160613,3.379237288,2.126109766
instead,4.92,1,6,-3,7,7.745714286,-1.515839387,1.379237288,-1.873890234
institute,5.28,5,8,-1,9,7.737333333,2.484160613,3.379237288,0.126109766
institution,4.58,6,10,3,11,7.105090909,3.484160613,5.379237288,4.126109766
institutional,4.54,8,12,3,13,6.949846154,5.484160613,7.379237288,4.126109766
institutions,4.68,7,11,2,12,7.04025,4.484160613,6.379237288,3.126109766
instruction,5.83,4,9,1,11,6.445727273,1.484160613,4.379237288,2.126109766
instructions,5.46,5,10,0,12,6.435833333,2.484160613,5.379237288,1.126109766
instrument,6.22,5,7,0,10,6.8756,2.484160613,2.379237288,1.126109766
instrumental,6.48,6,9,0,12,6.745666667,3.484160613,4.379237288,1.126109766
instruments,6.06,5,8,-1,11,6.825727273,2.484160613,3.379237288,0.126109766
insurance,5.24,5,7,-1,9,6.576333333,2.484160613,2.379237288,0.126109766
insure,5.5,3,5,0,6,6.914833333,0.484160613,0.379237288,1.126109766
